Month,Date,Hour,AirTemperature,DewPointTemperature,Precipitation,PrecipitationDuration,RelativeHumidity,SeaLevelPressure,StationPressure,WindSpeed,WindDirection
Nov-20,2020/11/11,23,21.8,15.6,0,0,68,1019.7,1016.3,4.2,30
Nov-20,2020/11/11,24,21.6,16,0,0,70,1019.2,1015.8,3.7,20
Nov-20,2020/11/12,1,21.4,16.2,0,0,72,1019.1,1015.7,3.4,30
Nov-20,2020/11/12,2,21.2,16.4,0,0,74,1018.8,1015.4,4.8,20
Nov-20,2020/11/12,3,21.2,17.1,0,0,77,1018.1,1014.7,4.5,20
Nov-20,2020/11/12,4,21.1,17.3,0,0,79,1018.2,1014.8,4.3,10
Nov-20,2020/11/12,5,21.4,17.6,0,0,79,1018,1014.6,4.4,10
Nov-20,2020/11/12,6,21.4,17.4,0,0,78,1018.1,1014.7,5.6,10
Nov-20,2020/11/12,7,21.7,17.3,0,0,76,1018,1014.6,4.6,10
Nov-20,2020/11/12,8,23.1,16.2,0,0,65,1018.2,1014.8,4.8,10
Nov-20,2020/11/12,9,24.3,16.3,0,0,61,1018.2,1014.8,4.6,10
Nov-20,2020/11/12,10,25.2,16.7,0,0,59,1018.1,1014.7,5,10
Nov-20,2020/11/12,11,25.3,16.2,0,0,57,1017.3,1013.9,5.6,20
Nov-20,2020/11/12,12,25.8,16.4,0,0,56,1016.4,1013,5.6,20
Nov-20,2020/11/12,13,26.4,16.3,0,0,54,1015.4,1012.1,4.8,30
Nov-20,2020/11/12,14,25.3,17.8,0,0,63,1015.4,1012,5.4,20
Nov-20,2020/11/12,15,25.4,17.9,0,0,63,1015.1,1011.7,4.8,30
Nov-20,2020/11/12,16,24.8,18,0,0,66,1015.1,1011.7,5.4,30
Nov-20,2020/11/12,17,23.5,18.4,0,0,73,1015.7,1012.3,4.5,20
Nov-20,2020/11/12,18,22.6,18.6,0,0,78,1016.2,1012.8,3.4,20
Nov-20,2020/11/12,19,22.7,18.7,0,0,78,1016.6,1013.2,4.1,30
Nov-20,2020/11/12,20,22.7,18.9,0,0,79,1017,1013.6,3.6,10
Nov-20,2020/11/12,21,22.4,18.8,0,0,80,1017.2,1013.8,4.5,10
Nov-20,2020/11/12,22,22.4,18.6,0,0,79,1017,1013.6,3.4,10
Nov-20,2020/11/12,23,22.5,18.7,0,0,79,1016.9,1013.5,3.9,20
Nov-20,2020/11/12,24,22.4,18.8,0,0,80,1016.8,1013.4,5.1,10
Nov-20,2020/11/13,1,22.2,18.6,0,0,80,1016.7,1013.3,3.9,10
Nov-20,2020/11/13,2,21.7,18.4,0,0,82,1016.3,1012.9,4.4,20
Nov-20,2020/11/13,3,21.7,19.1,0,0,85,1015.9,1012.5,4.7,20
Nov-20,2020/11/13,4,21.9,18.9,0,0,83,1015.7,1012.3,4.7,10
Nov-20,2020/11/13,5,22,19,0,0,83,1015.9,1012.5,4.5,10
Nov-20,2020/11/13,6,21.6,18.2,0,0,81,1016.8,1013.4,4.6,20
Nov-20,2020/11/13,7,21.7,18.2,0,0,81,1017.6,1014.2,4.2,20
Nov-20,2020/11/13,8,22.3,18.8,0,0,81,1017.8,1014.4,3.9,10
Nov-20,2020/11/13,9,23.4,18.5,0,0,74,1018.1,1014.7,4.7,10
Nov-20,2020/11/13,10,24.3,18.6,0,0,71,1018,1014.6,5,10
Nov-20,2020/11/13,11,24.4,18.4,0,0,69,1017.7,1014.3,4.9,20
Nov-20,2020/11/13,12,24.4,18.3,0,0,69,1017.5,1014.1,5.5,30
Nov-20,2020/11/13,13,23.5,20,0,0.4,81,1016.9,1013.5,3.4,10
Nov-20,2020/11/13,14,22.2,20.7,0,1,91,1017.3,1013.9,2.7,20
Nov-20,2020/11/13,15,22,20.5,0,1,91,1017.4,1014,2.6,30
Nov-20,2020/11/13,16,22.2,21,0.5,1,93,1017.7,1014.3,1.9,20
Nov-20,2020/11/13,17,22.1,21.1,0.5,1,94,1017.9,1014.5,2,10
Nov-20,2020/11/13,18,22.2,21.2,0.5,0.5,94,1018.4,1015,2.3,10
Nov-20,2020/11/13,19,22.3,20.9,0,0.7,92,1018.4,1015,2.2,10
Nov-20,2020/11/13,20,22.1,20.9,0.5,1,93,1018.4,1015,2.5,20
Nov-20,2020/11/13,21,22.4,20.6,0.5,0.2,90,1018.6,1015.2,2.3,10
Nov-20,2020/11/13,22,22.1,20.7,0.5,0.1,92,1018.4,1015,4.1,50
Nov-20,2020/11/13,23,22.4,19.6,0.5,0,84,1018.1,1014.7,4.7,50
Nov-20,2020/11/13,24,22.7,19.1,0,0,80,1017.7,1014.3,4.2,40
Nov-20,2020/11/14,1,22.3,19.1,0.5,0,82,1016.9,1013.5,4.4,40
Nov-20,2020/11/14,2,22.8,18,0,0,74,1015.6,1012.2,2.9,30
Nov-20,2020/11/14,3,21.4,18,0.5,0,81,1015.8,1012.4,4.6,10
Nov-20,2020/11/14,4,21.9,18.6,0,0,82,1015.5,1012.1,4,10
Nov-20,2020/11/14,5,21.9,18.5,0,0,81,1015.6,1012.2,3.2,20
Nov-20,2020/11/14,6,22.1,18.5,0,0,80,1016.1,1012.7,4.5,30
Nov-20,2020/11/14,7,22.1,18.4,0,0,80,1016.5,1013.1,3.7,30
Nov-20,2020/11/14,8,22.3,18.3,0,0,78,1017.1,1013.7,4,20
Nov-20,2020/11/14,9,23.4,17.9,0,0,71,1017.6,1014.2,5.7,20
Nov-20,2020/11/14,10,24,17.5,0,0,67,1017.8,1014.4,5.2,40
Nov-20,2020/11/14,11,24.7,16.7,0,0,61,1017.9,1014.5,4.1,20
Nov-20,2020/11/14,12,24.8,16.5,0,0,60,1017.5,1014.1,4.8,30
Nov-20,2020/11/14,13,24.7,16.5,0,0,60,1017.1,1013.7,4.7,20
Nov-20,2020/11/14,14,23.8,16.6,0,0,64,1017.1,1013.7,4.1,30
Nov-20,2020/11/14,15,23.3,16.8,0,0,67,1017.2,1013.8,5.4,20
Nov-20,2020/11/14,16,23,16.5,0,0,67,1017.5,1014.1,4.3,50
Nov-20,2020/11/14,17,22.5,16.4,0,0,68,1017.7,1014.3,3.9,50
Nov-20,2020/11/14,18,22.4,16.2,0,0,68,1018.3,1014.9,3.4,20
Nov-20,2020/11/14,19,22.5,16.1,0,0,67,1018.2,1014.8,3.8,40
Nov-20,2020/11/14,20,22.6,16,0,0,66,1018.9,1015.5,2.6,40
Nov-20,2020/11/14,21,22.5,16.3,0,0,68,1019.5,1016.1,2.8,10
Nov-20,2020/11/14,22,22.5,16.3,0,0,68,1019.6,1016.2,2.5,10
Nov-20,2020/11/14,23,22.7,16.7,0,0,69,1019.2,1015.8,2.9,30
Nov-20,2020/11/14,24,22.8,16.8,0,0,69,1018.4,1015,3,30
Nov-20,2020/11/15,1,22.5,17,0,0,71,1018.2,1014.8,2.1,30
Nov-20,2020/11/15,2,22.4,16.9,0,0,71,1017.6,1014.2,2,30
Nov-20,2020/11/15,3,22.2,17,0,0,72,1017.1,1013.7,0.8,10
Nov-20,2020/11/15,4,22.4,16.4,0,0,69,1017.3,1013.9,1.4,350
Nov-20,2020/11/15,5,22.4,17.1,0,0,72,1017.5,1014.1,0.8,30
Nov-20,2020/11/15,6,20.8,17.2,0,0,80,1017.8,1014.4,0,0
Nov-20,2020/11/15,7,21.5,17.6,0,0,78,1018.4,1015,0.1,0
Nov-20,2020/11/15,8,22.9,16.7,0,0,68,1019,1015.6,0.4,200
Nov-20,2020/11/15,9,26.3,17.4,0,0,58,1019.3,1015.9,2.3,30
Nov-20,2020/11/15,10,27.8,16.8,0,0,51,1018.7,1015.4,2.2,50
Nov-20,2020/11/15,11,29.7,16.2,0,0,44,1018.1,1014.8,2,30
Nov-20,2020/11/15,12,30.5,16.9,0,0,44,1017.5,1014.2,2.3,40
Nov-20,2020/11/15,13,30.7,17.4,0,0,45,1016.4,1013.1,2.2,50
Nov-20,2020/11/15,14,29.7,18.5,0,0,51,1016,1012.7,2.6,20
Nov-20,2020/11/15,15,28.8,17.7,0,0,51,1016,1012.7,3,10
Nov-20,2020/11/15,16,27.8,18,0,0,55,1016.1,1012.8,3,20
Nov-20,2020/11/15,17,26.6,18.5,0,0,61,1016.7,1013.4,2.1,20
Nov-20,2020/11/15,18,25.6,18.3,0,0,64,1017.1,1013.7,1.9,40
Nov-20,2020/11/15,19,24.9,18.4,0,0,67,1017.7,1014.3,0.8,360
Nov-20,2020/11/15,20,24.5,18.4,0,0,69,1018,1014.6,1.6,20
Nov-20,2020/11/15,21,23.9,18.8,0,0,73,1017.7,1014.3,0.9,30
Nov-20,2020/11/15,22,23.7,19,0,0,75,1018,1014.6,1.3,10
Nov-20,2020/11/15,23,22.7,18.9,0,0,79,1018,1014.6,0.3,150
Nov-20,2020/11/15,24,22,19,0,0,83,1017.8,1014.4,0.2,0
Nov-20,2020/11/16,1,21.2,18.8,0,0,86,1017.6,1014.2,0.2,0
Nov-20,2020/11/16,2,20.6,18.5,0,0,88,1017.1,1013.7,0.6,70
Nov-20,2020/11/16,3,20.6,18.7,0,0,89,1017.4,1014,0,0
Nov-20,2020/11/16,4,20.9,18.5,0,0,86,1017.4,1014,0.7,60
Nov-20,2020/11/16,5,20.8,18.4,0,0,86,1017.5,1014.1,0.9,50
Nov-20,2020/11/16,6,20.5,18.5,0,0,88,1017.7,1014.3,0.8,90
Nov-20,2020/11/16,7,20.9,18.8,0,0,88,1018.1,1014.7,0.3,70
Nov-20,2020/11/16,8,23.1,17.7,0,0,72,1018.2,1014.8,0.3,360
Nov-20,2020/11/16,9,26.5,17.2,0,0,57,1018.4,1015,1.3,50
Nov-20,2020/11/16,10,27.2,17.5,0,0,55,1017.9,1014.6,1.3,60
Nov-20,2020/11/16,11,29.8,16.8,0,0,46,1016.8,1013.5,2.6,80
Nov-20,2020/11/16,12,30.2,16.7,0,0,44,1015.8,1012.5,2.5,60
Nov-20,2020/11/16,13,29.3,18.5,0,0,52,1014.6,1011.3,2.7,20
Nov-20,2020/11/16,14,29.2,18.9,0,0,54,1014.3,1011,2.6,20
Nov-20,2020/11/16,15,28.5,19.2,0,0,57,1014,1010.7,3.3,30
Nov-20,2020/11/16,16,27.8,19.6,0,0,61,1013.9,1010.6,2.8,50
Nov-20,2020/11/16,17,26.7,20.3,0,0,68,1014.6,1011.3,2.1,30
Nov-20,2020/11/16,18,25,20,0,0,74,1014.8,1011.4,3,60
Nov-20,2020/11/16,19,24.8,19.8,0,0,74,1015.1,1011.7,1.7,60
Nov-20,2020/11/16,20,24.4,19.7,0,0,75,1015.5,1012.1,1.7,40
Nov-20,2020/11/16,21,24.1,20.3,0,0,79,1015.9,1012.5,1.5,80
Nov-20,2020/11/16,22,23.9,19.7,0,0,77,1015.7,1012.3,2.3,80
Nov-20,2020/11/16,23,23.9,19.5,0,0,76,1015.7,1012.3,1.5,90
Nov-20,2020/11/16,24,23.7,19.4,0,0,77,1015.6,1012.2,1.6,120
Nov-20,2020/11/17,1,23.6,18.9,0,0,75,1015.1,1011.7,1.6,100
Nov-20,2020/11/17,2,23.8,18.9,0,0,74,1014.8,1011.4,1.6,90
Nov-20,2020/11/17,3,24,18.9,0,0,73,1014.6,1011.2,1.8,110
Nov-20,2020/11/17,4,23.7,19.1,0,0,75,1014.6,1011.2,1.3,110
Nov-20,2020/11/17,5,23.6,18.5,0,0,73,1014.5,1011.1,1.6,110
Nov-20,2020/11/17,6,23.5,18.3,0,0,73,1015.3,1011.9,1,130
Nov-20,2020/11/17,7,23.3,18.4,0,0,74,1015.9,1012.5,0.9,90
Nov-20,2020/11/17,8,24.5,17.9,0,0,67,1015.9,1012.5,1.1,80
Nov-20,2020/11/17,9,26.6,16.9,0,0,55,1016.3,1013,0.3,30
Nov-20,2020/11/17,10,27.7,17.7,0,0,55,1016,1012.7,1.5,280
Nov-20,2020/11/17,11,27.8,17.7,0,0,54,1015.6,1012.3,1.7,270
Nov-20,2020/11/17,12,28.1,17.9,0,0,54,1015,1011.7,1.6,270
Nov-20,2020/11/17,13,28.1,19,0,0,58,1014.3,1011,1.8,290
Nov-20,2020/11/17,14,27.2,20.2,0,0,66,1013.9,1010.6,0.7,330
Nov-20,2020/11/17,15,27.1,20.2,0,0,66,1013.9,1010.6,1.4,270
Nov-20,2020/11/17,16,26.7,20.1,0,0,67,1014.2,1010.9,1.6,290
Nov-20,2020/11/17,17,26.2,20.6,0,0,71,1014.2,1010.9,0.2,0
Nov-20,2020/11/17,18,26.1,20.9,0,0,73,1014.1,1010.8,0.4,360
Nov-20,2020/11/17,19,25.3,20.7,0,0,76,1014.5,1011.1,0.8,60
Nov-20,2020/11/17,20,24.8,20.7,0,0,78,1014.8,1011.4,1.2,70
Nov-20,2020/11/17,21,24,20.7,0,0,82,1014.7,1011.3,1.3,50
Nov-20,2020/11/17,22,23.5,20.9,0,0,85,1014.4,1011,1.3,100
Nov-20,2020/11/17,23,22.9,20.9,0,0,89,1013.9,1010.5,0.1,0
Nov-20,2020/11/17,24,22.5,20.5,0,0,88,1013.7,1010.3,0.9,100
Nov-20,2020/11/18,1,22.3,20.4,0,0,89,1013.5,1010.1,0.5,110
Nov-20,2020/11/18,2,22,20,0,0,88,1013.2,1009.8,0.8,110
Nov-20,2020/11/18,3,21.8,19.5,0,0,87,1012.8,1009.4,0.5,100
Nov-20,2020/11/18,4,21.6,19.4,0,0,87,1013.2,1009.8,0.4,90
Nov-20,2020/11/18,5,21.3,18.7,0,0,85,1013.5,1010.1,0.8,90
Nov-20,2020/11/18,6,21.3,18.7,0,0,85,1013.9,1010.5,0.2,0
Nov-20,2020/11/18,7,21.5,18.8,0,0,85,1014.2,1010.8,1.1,50
Nov-20,2020/11/18,8,23.7,17.3,0,0,67,1014.7,1011.3,0.6,90
Nov-20,2020/11/18,9,26.2,17,0,0,57,1015.1,1011.8,0.8,300
Nov-20,2020/11/18,10,27.3,17.7,0,0,56,1014.7,1011.4,1,300
Nov-20,2020/11/18,11,27.8,19,0,0,59,1014,1010.7,2.8,280
Nov-20,2020/11/18,12,26.6,18.8,0,0,62,1013.3,1010,1.8,280
Nov-20,2020/11/18,13,27.1,18.8,0,0,60,1012.3,1009,0.9,320
Nov-20,2020/11/18,14,26.6,20.3,0,0,68,1011.8,1008.5,2.3,280
Nov-20,2020/11/18,15,26.5,20.6,0,0,70,1011.6,1008.3,0.9,310
Nov-20,2020/11/18,16,25.2,20.4,0,0,75,1011.7,1008.4,1.6,270
Nov-20,2020/11/18,17,23,21.1,0,0,89,1012.4,1009,1.7,280
Nov-20,2020/11/18,18,23,21.6,0,0,92,1012.8,1009.4,0.2,0
Nov-20,2020/11/18,19,23.1,21.7,0,0,92,1012.9,1009.5,0.2,0
Nov-20,2020/11/18,20,23.5,21.8,0,0,90,1012.9,1009.5,0.8,100
Nov-20,2020/11/18,21,23.5,21.6,0,0,89,1012.9,1009.5,0.7,80
Nov-20,2020/11/18,22,23.4,21.4,0,0,89,1012.9,1009.5,0.6,80
Nov-20,2020/11/18,23,22.9,21.2,0,0,90,1013,1009.6,0.7,70
Nov-20,2020/11/18,24,23,21.4,0,0,91,1012.9,1009.5,0.7,70
Nov-20,2020/11/19,1,22.8,21.1,0,0,90,1012.9,1009.5,0.9,70
Nov-20,2020/11/19,2,22.8,21,0,0,90,1012.7,1009.3,1.1,90
Nov-20,2020/11/19,3,23,20.3,0,0,85,1012.5,1009.1,1.4,90
Nov-20,2020/11/19,4,22.5,20.1,0,0,86,1012.5,1009.1,0.7,60
Nov-20,2020/11/19,5,22.2,19.9,0,0,87,1012.5,1009.1,0,0
Nov-20,2020/11/19,6,21.8,20,0,0,90,1012.9,1009.5,0,0
Nov-20,2020/11/19,7,22.6,19.8,0,0,84,1013.5,1010.1,0,0
Nov-20,2020/11/19,8,24.4,18.4,0,0,69,1014,1010.6,0.3,40
Nov-20,2020/11/19,9,26.4,17.9,0,0,60,1014.3,1011,0.2,0
Nov-20,2020/11/19,10,28.5,18.1,0,0,53,1014.1,1010.8,0.7,260
Nov-20,2020/11/19,11,30.1,18,0,0,48,1013,1009.7,1.6,300
Nov-20,2020/11/19,12,29.7,16.8,0,0,46,1012.2,1008.9,1.8,310
Nov-20,2020/11/19,13,29.5,17.6,0,0,49,1011.3,1008,1,330
Nov-20,2020/11/19,14,29.2,19.2,0,0,55,1010.5,1007.2,2.2,330
Nov-20,2020/11/19,15,29.4,20.1,0,0,57,1010.2,1006.9,1.5,340
Nov-20,2020/11/19,16,28.6,19.5,0,0,58,1010.3,1007,1.8,350
Nov-20,2020/11/19,17,27.9,19.7,0,0,61,1010.9,1007.6,1.9,20
Nov-20,2020/11/19,18,27.1,19.8,0,0,64,1011,1007.7,1.1,20
Nov-20,2020/11/19,19,26.9,20,0,0,66,1011.6,1008.3,0.9,350
Nov-20,2020/11/19,20,26,20.1,0,0,70,1012,1008.7,0,0
Nov-20,2020/11/19,21,25.9,20.9,0,0,74,1012.4,1009.1,0.5,180
Nov-20,2020/11/19,22,25.8,20.6,0,0,73,1012.8,1009.5,0.4,160
Nov-20,2020/11/19,23,25.4,20.9,0,0,76,1012.5,1009.2,0.2,0
Nov-20,2020/11/19,24,24.8,20.9,0,0,79,1012.3,1008.9,0.1,0
Nov-20,2020/11/20,1,24.2,21.2,0,0,83,1012.1,1008.7,0.4,90
Nov-20,2020/11/20,2,24.2,20.9,0,0,82,1012.3,1008.9,0.6,60
Nov-20,2020/11/20,3,24.2,20.9,0,0,82,1012.8,1009.4,0.4,60
Nov-20,2020/11/20,4,23.6,21.3,0,0,87,1012.8,1009.4,0.5,70
Nov-20,2020/11/20,5,23.7,21.2,0,0,86,1013.3,1009.9,0.8,60
Nov-20,2020/11/20,6,23.3,21.2,0,0,88,1013.7,1010.3,0.2,0
Nov-20,2020/11/20,7,23.6,21.3,0,0,87,1014.1,1010.7,0.6,60
Nov-20,2020/11/20,8,24.5,20.8,0,0,80,1014.6,1011.2,1,50
Nov-20,2020/11/20,9,27.8,18.6,0,0,57,1014.9,1011.6,0.5,360
Nov-20,2020/11/20,10,29.6,17.7,0,0,49,1014.7,1011.4,0.8, V
Nov-20,2020/11/20,11,30.3,18.7,0,0,50,1014.1,1010.8,1.6,10
Nov-20,2020/11/20,12,29.7,18.7,0,0,52,1013.8,1010.5,1.9,330
Nov-20,2020/11/20,13,28.5,18.9,0,0,56,1013.1,1009.8,3.3,350
Nov-20,2020/11/20,14,28.2,21.1,0,0,65,1012.8,1009.5,2.7,10
Nov-20,2020/11/20,15,27,20.6,0,0,68,1012.8,1009.5,3.1,360
Nov-20,2020/11/20,16,26,21,0,0,74,1013.4,1010.1,2.4,10
Nov-20,2020/11/20,17,24.5,21.1,0,0,81,1014.1,1010.7,2.2,20
Nov-20,2020/11/20,18,24,21.3,0,0,85,1014.4,1011,2.7,10
Nov-20,2020/11/20,19,23.9,21.3,0,0,85,1014.7,1011.3,2.8,10
Nov-20,2020/11/20,20,23.5,21,0,0,86,1015,1011.6,2.5,360
Nov-20,2020/11/20,21,23.8,21.3,0,0,86,1015,1011.6,2.4,20
Nov-20,2020/11/20,22,23.8,21.1,0,0,85,1015,1011.6,2.5,360
Nov-20,2020/11/20,23,23.7,21,0,0,85,1014.8,1011.4,2.3,30
Nov-20,2020/11/20,24,23.8,21.1,0,0,85,1014.3,1010.9,1.8,360
Nov-20,2020/11/21,1,24.3,21.3,0,0,83,1013.9,1010.5,1.3,20
Nov-20,2020/11/21,2,24.4,21.3,0,0,83,1013.7,1010.3,1.8,40
Nov-20,2020/11/21,3,24.1,21.3,0,0,84,1013.7,1010.3,1.9,60
Nov-20,2020/11/21,4,24.2,21,0,0,82,1014,1010.6,1.8,50
Nov-20,2020/11/21,5,24.1,20.8,0,0,82,1014.6,1011.2,2.5,50
Nov-20,2020/11/21,6,23.9,20.9,0,0,83,1015.1,1011.7,2.5,50
Nov-20,2020/11/21,7,23.9,20.8,0,0,83,1015.8,1012.4,1.8,70
Nov-20,2020/11/21,8,24.6,20.8,0,0,79,1015.9,1012.5,1.6,80
Nov-20,2020/11/21,9,26.8,19.4,0,0,64,1016.2,1012.9,3,30
Nov-20,2020/11/21,10,28.1,18.7,0,0,57,1015.8,1012.5,2.7,70
Nov-20,2020/11/21,11,28.2,19.9,0,0,61,1015.2,1011.9,3.3,60
Nov-20,2020/11/21,12,29.6,20,0,0,56,1014.5,1011.2,2.2,40
Nov-20,2020/11/21,13,29.9,19.8,0,0,55,1013.8,1010.5,2.3,50
Nov-20,2020/11/21,14,28.8,20.6,0,0,61,1013.5,1010.2,2.2,70
Nov-20,2020/11/21,15,28.8,21.1,0,0,63,1013.4,1010.1,3,50
Nov-20,2020/11/21,16,27.9,21.5,0,0,68,1013.7,1010.4,1.9,80
Nov-20,2020/11/21,17,27,21.5,0,0,72,1014,1010.7,2.2,90
Nov-20,2020/11/21,18,26.2,21.7,0,0,76,1014.5,1011.2,1.8,100
Nov-20,2020/11/21,19,25.5,21.8,0,0,80,1014.7,1011.3,1.9,100
Nov-20,2020/11/21,20,24.9,22,0,0,84,1015.2,1011.8,3,70
Nov-20,2020/11/21,21,24.5,22,0,0,86,1015.3,1011.9,2.4,70
Nov-20,2020/11/21,22,24,21.8,0,0,88,1015.3,1011.9,1.9,70
Nov-20,2020/11/21,23,23.7,22,0,0,90,1015.4,1012,0.8,60
Nov-20,2020/11/21,24,23.4,21.9,0,0,91,1015.3,1011.9,0.7,40
Nov-20,2020/11/22,1,22.8,21.6,0,0,93,1015.3,1011.9,0.1,0
Nov-20,2020/11/22,2,22.3,21.2,0,0,93,1015.5,1012.1,0.4,110
Nov-20,2020/11/22,3,23.4,21.7,0,0,90,1015.6,1012.2,0.1,0
Nov-20,2020/11/22,4,23,21.5,0,0,91,1016,1012.6,0.1,0
Nov-20,2020/11/22,5,23.1,21.6,0,0,91,1016.5,1013.1,0.3,160
Nov-20,2020/11/22,6,23.1,21.4,0,0,90,1017,1013.6,0.2,0
Nov-20,2020/11/22,7,23.1,21.2,0,0,89,1017.5,1014.1,1,80
Nov-20,2020/11/22,8,23.7,20.5,0,0,82,1017.9,1014.5,0.6,110
Nov-20,2020/11/22,9,25.4,19.5,0,0,70,1018.3,1014.9,0.3,280
Nov-20,2020/11/22,10,25.8,20.7,0,0,73,1018.8,1015.4,1.9,290
Nov-20,2020/11/22,11,26.2,20.9,0,0,73,1018.6,1015.2,0.9,330
Nov-20,2020/11/22,12,26.7,20.2,0,0,68,1017.9,1014.6,2,350
Nov-20,2020/11/22,13,27,20.2,0,0,66,1017.6,1014.3,2.9,340
Nov-20,2020/11/22,14,24.2,20.6,0,0,80,1017.8,1014.4,3.2,350
Nov-20,2020/11/22,15,23.8,20.6,0,0,82,1017.7,1014.3,2.8,20
Nov-20,2020/11/22,16,23.2,20.7,0,0,86,1017.9,1014.5,2.9,70
Nov-20,2020/11/22,17,23.2,21,0,0,87,1018.2,1014.8,2.2,30
Nov-20,2020/11/22,18,23.3,21.2,0,0,88,1019,1015.6,3,10
Nov-20,2020/11/22,19,23.7,21.2,0,0,86,1019.4,1016,2.3,20
Nov-20,2020/11/22,20,23.4,20.8,0,0,85,1020,1016.6,3.5,10
Nov-20,2020/11/22,21,22.7,20.1,0,0,85,1020.5,1017.1,4.8,10
Nov-20,2020/11/22,22,22,19.4,0,0,85,1020.6,1017.2,4.2,10
Nov-20,2020/11/22,23,21.5,18.9,0,0,85,1020.3,1016.9,2.6,10
Nov-20,2020/11/22,24,20.9,18.5,0,0,86,1020,1016.6,2.7,20
Nov-20,2020/11/23,1,20.8,18.2,0,0,85,1019.9,1016.5,4.5,10
Nov-20,2020/11/23,2,20.8,18.2,0,0,85,1019.7,1016.3,4.9,10
Nov-20,2020/11/23,3,20.6,18,0,0,85,1019.2,1015.8,2.7,20
Nov-20,2020/11/23,4,20.9,18.1,0,0,84,1019.2,1015.8,5.1,20
Nov-20,2020/11/23,5,20.8,18.4,0,0,86,1019.4,1016,4.8,10
Nov-20,2020/11/23,6,20.6,18.6,0,0,88,1019.8,1016.4,3.7,20
Nov-20,2020/11/23,7,21,18.5,0,0,86,1020.5,1017.1,4.6,10
Nov-20,2020/11/23,8,21.8,18.6,0,0,82,1020.8,1017.4,4.6,10
Nov-20,2020/11/23,9,24,17.3,0,0,66,1020.7,1017.3,5.4,30
Nov-20,2020/11/23,10,25.5,16.8,0,0,59,1020,1016.6,4.6,30
Nov-20,2020/11/23,11,26.3,16.9,0,0,56,1019.1,1015.7,4.7,30
Nov-20,2020/11/23,12,26,16.2,0,0,55,1018.2,1014.8,4.6,20
Nov-20,2020/11/23,13,26.5,17.4,0,0,57,1017.3,1014,2.9,20
Nov-20,2020/11/23,14,24.9,18.2,0,0,66,1017,1013.6,4.8,50
Nov-20,2020/11/23,15,24.6,18.6,0,0,69,1017,1013.6,3.3,10
Nov-20,2020/11/23,16,23.9,18.5,0,0,72,1017.6,1014.2,4,40
Nov-20,2020/11/23,17,22.9,18.5,0,0,76,1018.3,1014.9,3.2,40
Nov-20,2020/11/23,18,22.3,18.5,0,0,79,1018.8,1015.4,2,60
Nov-20,2020/11/23,19,22.3,18.5,0,0,79,1019,1015.6,2.3,60
Nov-20,2020/11/23,20,22,18.4,0,0,80,1019.3,1015.9,2.7,50
Nov-20,2020/11/23,21,22,18.4,0,0,80,1019.6,1016.2,2.4,60
Nov-20,2020/11/23,22,22,18.6,0,0,81,1019.8,1016.4,2,50
Nov-20,2020/11/23,23,21.9,18.5,0,0,81,1019.3,1015.9,2.4,40
Nov-20,2020/11/23,24,21.9,18.5,0,0,81,1019.5,1016.1,1.8,10
Nov-20,2020/11/24,1,21.8,18.6,0,0,82,1019.2,1015.8,0.9,30
Nov-20,2020/11/24,2,21.6,18.6,0,0,83,1019,1015.6,1.3,10
Nov-20,2020/11/24,3,22,18.4,0,0,80,1019.2,1015.8,1.4,20
Nov-20,2020/11/24,4,21.8,18.6,0,0,82,1019.5,1016.1,2,20
Nov-20,2020/11/24,5,21.8,18.6,0,0,82,1019.9,1016.5,2.3,30
Nov-20,2020/11/24,6,21.8,18.7,0,0,83,1020.2,1016.8,2.4,30
Nov-20,2020/11/24,7,22.2,18.6,0,0,80,1020.5,1017.1,1,40
Nov-20,2020/11/24,8,23.4,17.6,0,0,70,1020.6,1017.2,2.9,40
Nov-20,2020/11/24,9,24.8,17.3,0,0,63,1020.4,1017,3.7,30
Nov-20,2020/11/24,10,25.8,17,0,0,58,1020.1,1016.7,3.7,30
Nov-20,2020/11/24,11,26.5,17.2,0,0,57,1019.1,1015.7,3.2,50
Nov-20,2020/11/24,12,26.6,16.3,0,0,53,1018.1,1014.8,3.8,20
Nov-20,2020/11/24,13,27.2,16.2,0,0,51,1017.2,1013.9,4,30
Nov-20,2020/11/24,14,25.8,17.8,0,0,61,1016.7,1013.3,3,50
Nov-20,2020/11/24,15,25.3,17.8,0,0,63,1016.4,1013,3.3,30
Nov-20,2020/11/24,16,24.9,17.7,0,0,64,1016.7,1013.3,3.3,40
Nov-20,2020/11/24,17,23.9,17.7,0,0,68,1017.2,1013.8,2.5,50
Nov-20,2020/11/24,18,23.1,17.6,0,0,71,1018,1014.6,3,30
Nov-20,2020/11/24,19,22.9,17.8,0,0,73,1018.8,1015.4,2.9,50
Nov-20,2020/11/24,20,22.7,17.6,0,0,73,1019.1,1015.7,1.9,60
Nov-20,2020/11/24,21,22.5,17.7,0,0,74,1019.2,1015.8,2.6,60
Nov-20,2020/11/24,22,22.4,17.6,0,0,74,1019,1015.6,2.1,50
Nov-20,2020/11/24,23,22.4,17.6,0,0,74,1019.1,1015.7,2.5,50
Nov-20,2020/11/24,24,22.4,18,0,0,76,1018.8,1015.4,2.3,40
Nov-20,2020/11/25,1,22.3,17.9,0,0,76,1018.5,1015.1,0.9,70
Nov-20,2020/11/25,2,21.9,18.1,0,0,79,1018.3,1014.9,0.5,160
